Sample_Name,BioSample,BioProject,Other_Name,Other_ID,Dataset,City/Location,Country,Continent,Location_Descriptor,Material,Latitude,Longitude,Lat-Long,Depth [IN M],Date_Collected,cb-broad-desc,cb-narrow-desc,cb-material-type,sra:env_broad_scale,sra:env_local_scale,sra:env_medium
SRR27258034,PRJNA732392,SAMN38841896,haib17CEM4890_H2NYMCCXY_SL254859,,metasub,,Brazil,South America,,,,,22.87919891 S 43.27205217 W,,4/1/17,built environment,subway,surface,,,
SRR27257665,PRJNA732392,SAMN38841804,haib17CEM4890_H2NYMCCXY_SL254860,,metasub,,Brazil,South America,,,,,22.90970426 S 43.23390238 W,,4/1/17,built environment,subway,surface,,,
SRR27257671,PRJNA732392,SAMN38841798,haib17CEM4890_H2NYMCCXY_SL254861,,metasub,,Brazil,South America,,,,,22.90501773 S 43.19094441 W,,4/1/17,built environment,subway,surface,,,
SRR27257829,PRJNA732392,SAMN38842183,haib17CEM4890_H2NYMCCXY_SL254862,,metasub,,Brazil,South America,,,,,22.90970426 S 43.23390238 W,,4/1/17,built environment,subway,surface,,,
SRR27257351,PRJNA732392,SAMN38841456,haib17CEM4890_H2NYMCCXY_SL254863,,metasub,,USA,North America,,,,,missing,,1/1/70,built environment,subway,surface,,,
SRR27257943,PRJNA732392,SAMN38841948,haib17CEM4890_H2NYMCCXY_SL254864,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258197,PRJNA732392,SAMN38841618,haib17CEM4890_H3KHWCCXY_SL263276,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257429,PRJNA732392,SAMN38842069,haib17CEM4890_H3KHWCCXY_SL263277,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257719,PRJNA732392,SAMN38841689,haib17CEM4890_H3KHWCCXY_SL263278,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257502,PRJNA732392,SAMN38842325,haib17CEM4890_H3KHWCCXY_SL263279,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257611,PRJNA732392,SAMN38841963,haib17CEM4890_H3KHWCCXY_SL263280,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257617,PRJNA732392,SAMN38841936,haib17CEM4890_H3KHWCCXY_SL263281,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257771,PRJNA732392,SAMN38841448,haib17CEM4890_H3KHWCCXY_SL263282,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258072,PRJNA732392,SAMN38841380,haib17CEM4890_H3KHWCCXY_SL263283,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257422,PRJNA732392,SAMN38842076,haib17CEM4890_H3KHWCCXY_SL263284,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257428,PRJNA732392,SAMN38842070,haib17CEM4890_H3KHWCCXY_SL263285,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257356,PRJNA732392,SAMN38842333,haib17CEM4890_H3KHWCCXY_SL263286,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257824,PRJNA732392,SAMN38841441,haib17CEM4890_H3KHWCCXY_SL263287,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257859,PRJNA732392,SAMN38842157,haib17CEM4890_H3KHWCCXY_SL263288,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257630,PRJNA732392,SAMN38841924,haib17CEM4890_H3KHWCCXY_SL263289,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258060,PRJNA732392,SAMN38841807,haib17CEM4890_H3KHWCCXY_SL263290,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257818,PRJNA732392,SAMN38842193,haib17CEM4890_H3KHWCCXY_SL263291,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257700,PRJNA732392,SAMN38841751,haib17CEM4890_H3KHWCCXY_SL263292,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257991,PRJNA732392,SAMN38842307,haib17CEM4890_H3KHWCCXY_SL263293,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257814,PRJNA732392,SAMN38842197,haib17CEM4890_H3KHWCCXY_SL263294,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257513,PRJNA732392,SAMN38842315,haib17CEM4890_H3KHWCCXY_SL263295,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257841,PRJNA732392,SAMN38842172,haib17CEM4890_H3KHWCCXY_SL263296,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258196,PRJNA732392,SAMN38841619,haib17CEM4890_H3KHWCCXY_SL263297,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257860,PRJNA732392,SAMN38842133,haib17CEM4890_H3KHWCCXY_SL263298,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257395,PRJNA732392,SAMN38842233,haib17CEM4890_H3KHWCCXY_SL263299,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257646,PRJNA732392,SAMN38841843,haib17CEM4890_H3KHWCCXY_SL263300,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257918,PRJNA732392,SAMN38841428,haib17CEM4890_H3KHWCCXY_SL263301,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257408,PRJNA732392,SAMN38842088,haib17CEM4890_H3KHWCCXY_SL263302,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257944,PRJNA732392,SAMN38841417,haib17CEM4890_H3KHWCCXY_SL263303,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257305,PRJNA732392,SAMN38841376,haib17CEM4890_H3KHWCCXY_SL263304,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257576,PRJNA732392,SAMN38841995,haib17CEM4890_H3KHWCCXY_SL263305,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257309,PRJNA732392,SAMN38841534,haib17CEM4890_H3KHWCCXY_SL263306,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257616,PRJNA732392,SAMN38841958,haib17CEM4890_H3KHWCCXY_SL263307,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257336,PRJNA732392,SAMN38841371,haib17CEM4890_H3KHWCCXY_SL263308,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257965,PRJNA732392,SAMN38841884,haib17CEM4890_H3KHWCCXY_SL263309,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257667,PRJNA732392,SAMN38841802,haib17CEM4890_H3KHWCCXY_SL263310,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257510,PRJNA732392,SAMN38841454,haib17CEM4890_H3KHWCCXY_SL263311,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258108,PRJNA732392,SAMN38841763,haib17CEM4890_H3KHWCCXY_SL263312,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257983,PRJNA732392,SAMN38841519,haib17CEM4890_H3KHWCCXY_SL263313,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257694,PRJNA732392,SAMN38841757,haib17CEM4890_H3KHWCCXY_SL263314,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257297,PRJNA732392,SAMN38841381,haib17CEM4890_H3KHWCCXY_SL263315,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258139,PRJNA732392,SAMN38841670,haib17CEM4890_H3KHWCCXY_SL263316,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258016,PRJNA732392,SAMN38841912,haib17CEM4890_H3KHWCCXY_SL263317,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258133,PRJNA732392,SAMN38841719,haib17CEM4890_H3KHWCCXY_SL263318,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257522,PRJNA732392,SAMN38842155,haib17CEM4890_H3KHWCCXY_SL263319,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257315,PRJNA732392,SAMN38841528,haib17CEM4890_H3KHWCCXY_SL263320,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257308,PRJNA732392,SAMN38841535,haib17CEM4890_H3KHWCCXY_SL263321,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257264,PRJNA732392,SAMN38841705,haib17CEM4890_H3KHWCCXY_SL263322,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258183,PRJNA732392,SAMN38841631,haib17CEM4890_H3KHWCCXY_SL263323,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257506,PRJNA732392,SAMN38842321,haib17CEM4890_H3KHWCCXY_SL263324,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258179,PRJNA732392,SAMN38841635,haib17CEM4890_H3KHWCCXY_SL263325,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257634,PRJNA732392,SAMN38841920,haib17CEM4890_H3KHWCCXY_SL263326,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257326,PRJNA732392,SAMN38841497,haib17CEM4890_H3KHWCCXY_SL263327,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257705,PRJNA732392,SAMN38841747,haib17CEM4890_H3KHWCCXY_SL263328,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257739,PRJNA732392,SAMN38841608,haib17CEM4890_H3KHWCCXY_SL263329,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258191,PRJNA732392,SAMN38841624,haib17CEM4890_H3KHWCCXY_SL263330,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257268,PRJNA732392,SAMN38841701,haib17CEM4890_H3KHWCCXY_SL263331,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257599,PRJNA732392,SAMN38841974,haib17CEM4890_H3KHWCCXY_SL263332,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257621,PRJNA732392,SAMN38841932,haib17CEM4890_H3KHWCCXY_SL263333,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257467,PRJNA732392,SAMN38841467,haib17CEM4890_H3KHWCCXY_SL263334,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257394,PRJNA732392,SAMN38842234,haib17CEM4890_H3KHWCCXY_SL263335,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257654,PRJNA732392,SAMN38841836,haib17CEM4890_H3KHWCCXY_SL263336,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257509,PRJNA732392,SAMN38842318,haib17CEM4890_H3KHWCCXY_SL263337,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257760,PRJNA732392,SAMN38841547,haib17CEM4890_H3KHWCCXY_SL263338,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257728,PRJNA732392,SAMN38841681,haib17CEM4890_H3KHWCCXY_SL263339,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258118,PRJNA732392,SAMN38841733,haib17CEM4890_H3KHWCCXY_SL263340,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258102,PRJNA732392,SAMN38841768,haib17CEM4890_H3KHWCCXY_SL263341,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258198,PRJNA732392,SAMN38841384,haib17CEM4890_H3KHWCCXY_SL263342,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257971,PRJNA732392,SAMN38841878,haib17CEM4890_H3KHWCCXY_SL263343,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258113,PRJNA732392,SAMN38841396,haib17CEM4890_H3KHWCCXY_SL263344,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258146,PRJNA732392,SAMN38841664,haib17CEM4890_H3KHWCCXY_SL263345,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258058,PRJNA732392,SAMN38841808,haib17CEM4890_H3KHWCCXY_SL263346,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257332,PRJNA732392,SAMN38841491,haib17CEM4890_H3KHWCCXY_SL263347,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257369,PRJNA732392,SAMN38841450,haib17CEM4890_H3KHWCCXY_SL263348,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257286,PRJNA732392,SAMN38841382,haib17CEM4890_H3KHWCCXY_SL263349,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257419,PRJNA732392,SAMN38842078,haib17CEM4890_H3KHWCCXY_SL263350,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257613,PRJNA732392,SAMN38841961,haib17CEM4890_H3KHWCCXY_SL263351,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257648,PRJNA732392,SAMN38841841,haib17CEM4890_H3KHWCCXY_SL263352,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257743,PRJNA732392,SAMN38841561,haib17CEM4890_H3KHWCCXY_SL263353,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257329,PRJNA732392,SAMN38841494,haib17CEM4890_H3KHWCCXY_SL263354,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258161,PRJNA732392,SAMN38841651,haib17CEM4890_H3KHWCCXY_SL263355,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257974,PRJNA732392,SAMN38841876,haib17CEM4890_H3KHWCCXY_SL263356,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258076,PRJNA732392,SAMN38841574,haib17CEM4890_H3KHWCCXY_SL263357,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257412,PRJNA732392,SAMN38842085,haib17CEM4890_H3KHWCCXY_SL263358,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257415,PRJNA732392,SAMN38842082,haib17CEM4890_H3KHWCCXY_SL263359,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257930,PRJNA732392,SAMN38842047,haib17CEM4890_H3KHWCCXY_SL263360,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257432,PRJNA732392,SAMN38842023,haib17CEM4890_H3KHWCCXY_SL263361,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258167,PRJNA732392,SAMN38841646,haib17CEM4890_H3KHWCCXY_SL263362,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257348,PRJNA732392,SAMN38842340,haib17CEM4890_H3KHWCCXY_SL263363,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257269,PRJNA732392,SAMN38841700,haib17CEM4890_H3KHWCCXY_SL263364,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257377,PRJNA732392,SAMN38842270,haib17CEM4890_H3KHWCCXY_SL263365,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257986,PRJNA732392,SAMN38841517,haib17CEM4890_H3KHWCCXY_SL263366,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257418,PRJNA732392,SAMN38842079,haib17CEM4890_H3KHWCCXY_SL263367,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257704,PRJNA732392,SAMN38841397,haib17CEM4890_H3KHWCCXY_SL263368,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258160,PRJNA732392,SAMN38841652,haib17CEM4890_H3KHWCCXY_SL263369,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257626,PRJNA732392,SAMN38841415,haib17CEM4890_H3KHWCCXY_SL263370,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257260,PRJNA732392,SAMN38841708,haib17CEM4890_H3KHWCCXY_SL263371,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257857,PRJNA732392,SAMN38841438,haib17CEM4890_H75CGCCXY_SL263637,,metasub,,New Zealand,Oceania,,,,,36.8623615 S 174.8095648 E,,6/20/16,built environment,subway,surface,,,
SRR27257741,PRJNA732392,SAMN38841563,haib17CEM4890_H75CGCCXY_SL263638,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257252,PRJNA732392,SAMN38841716,haib17CEM4890_H75CGCCXY_SL263639,,metasub,,New Zealand,Oceania,,,,,37.7849757 S 175.308174 E,,6/23/16,built environment,subway,surface,,,
SRR27257775,PRJNA732392,SAMN38842255,haib17CEM4890_H75CGCCXY_SL263640,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257554,PRJNA732392,SAMN38842037,haib17CEM4890_H75CGCCXY_SL263641,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258027,PRJNA732392,SAMN38841902,haib17CEM4890_H75CGCCXY_SL263642,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257723,PRJNA732392,SAMN38841686,haib17CEM4890_H75CGCCXY_SL263643,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257850,PRJNA732392,SAMN38842164,haib17CEM4890_H75CGCCXY_SL263644,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258126,PRJNA732392,SAMN38841726,haib17CEM4890_H75CGCCXY_SL263645,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257535,PRJNA732392,SAMN38842142,haib17CEM4890_H75CGCCXY_SL263646,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257834,PRJNA732392,SAMN38842178,haib17CEM4890_H75CGCCXY_SL263647,,metasub,,Chile,South America,,,,,33.490025 S 70.752782 W,,6/24/16,built environment,subway,surface,,,
SRR27257597,PRJNA732392,SAMN38841976,haib17CEM4890_H75CGCCXY_SL263648,,metasub,,Chile,South America,,,,,33.4450613 S 70.6544269 W,,6/24/16,built environment,subway,surface,,,
SRR27257279,PRJNA732392,SAMN38841604,haib17CEM4890_H75CGCCXY_SL263649,,metasub,,New Zealand,Oceania,,,,,36.8624366 S 174.8095119 E,,6/20/16,built environment,subway,surface,,,
SRR27257228,PRJNA732392,SAMN38841868,haib17CEM4890_H75CGCCXY_SL263650,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257565,PRJNA732392,SAMN38842027,haib17CEM4890_H75CGCCXY_SL263651,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257280,PRJNA732392,SAMN38841603,haib17CEM4890_H75CGCCXY_SL263652,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257915,PRJNA732392,SAMN38842060,haib17CEM4890_H75CGCCXY_SL263653,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257808,PRJNA732392,SAMN38842202,haib17CEM4890_H75CGCCXY_SL263654,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257560,PRJNA732392,SAMN38842031,haib17CEM4890_H75CGCCXY_SL263655,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257379,PRJNA732392,SAMN38842268,haib17CEM4890_H75CGCCXY_SL263656,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257929,PRJNA732392,SAMN38841427,haib17CEM4890_H75CGCCXY_SL263657,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257313,PRJNA732392,SAMN38841530,haib17CEM4890_H75CGCCXY_SL263658,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258184,PRJNA732392,SAMN38841630,haib17CEM4890_H75CGCCXY_SL263659,,metasub,,Chile,South America,,,,,33.517162 S 70.658681 W,,6/24/16,built environment,subway,surface,,,
SRR27257354,PRJNA732392,SAMN38842335,haib17CEM4890_H75CGCCXY_SL263660,,metasub,,Chile,South America,,,,,33.576457 S 70.582326 W,,6/24/16,built environment,subway,surface,,,
SRR27257421,PRJNA732392,SAMN38842077,haib17CEM4890_H75CGCCXY_SL263661,,metasub,,New Zealand,Oceania,,,,,36.8623448 S 174.8094938 E,,6/20/16,built environment,subway,surface,,,
SRR27258190,PRJNA732392,SAMN38841625,haib17CEM4890_H75CGCCXY_SL263662,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257517,PRJNA732392,SAMN38842311,haib17CEM4890_H75CGCCXY_SL263663,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257946,PRJNA732392,SAMN38841946,haib17CEM4890_H75CGCCXY_SL263664,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27258125,PRJNA732392,SAMN38841727,haib17CEM4890_H75CGCCXY_SL263665,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257624,PRJNA732392,SAMN38841929,haib17CEM4890_H75CGCCXY_SL263666,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257885,PRJNA732392,SAMN38842109,haib17CEM4890_H75CGCCXY_SL263667,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257318,PRJNA732392,SAMN38841526,haib17CEM4890_H75CGCCXY_SL263668,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257959,PRJNA732392,SAMN38841889,haib17CEM4890_H75CGCCXY_SL263669,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
SRR27257938,PRJNA732392,SAMN38841953,haib17CEM4890_H75CGCCXY_SL263670,,metasub,,uncalculated,uncalculated,,,,,missing,,missing,built environment,subway,surface,,,
